order_id,item_id,seller_id,buyer_id,cantidad,precio,order_date
9213,1031,1559,3620,4,663,2020-08-29
9214,1449,2407,7031,3,370,2020-11-13
9215,954,8875,7823,3,380,2020-06-26
9216,1400,230,7118,2,823,2020-03-26
9217,700,9261,814,4,992,2020-01-30
9218,561,1646,9448,1,640,2020-11-16
9219,1191,7262,6485,4,607,2020-04-26
9220,1376,3616,6109,1,539,2020-10-06
9221,850,3485,2757,3,145,2020-07-21
9222,947,9322,4380,1,745,2020-09-28
9223,9,9822,7809,4,728,2020-03-19
9224,136,4564,4245,4,162,2020-05-06
9225,996,1332,4154,4,656,2020-03-23
9226,228,7960,642,3,444,2020-12-22
9227,1111,8623,2484,2,624,2020-03-19
9228,1108,6480,6598,2,613,2020-11-14
9229,1301,8190,9276,1,232,2020-05-23
9230,713,1275,6450,2,387,2020-12-02
9231,868,5077,865,1,424,2020-07-05
9232,1143,2447,3743,3,708,2020-07-21
9233,437,6253,9739,3,647,2020-07-20
9234,737,4643,6652,2,163,2020-05-20
9235,255,1695,5504,3,104,2020-07-21
9236,1000,5592,9312,2,642,2020-12-26
9237,1178,7221,2839,2,586,2020-05-25
9238,1050,1938,8738,1,784,2020-05-22
9239,886,4758,2308,1,632,2020-04-24
9240,1241,2466,5564,3,155,2020-03-07
9241,1120,5017,3696,1,402,2020-11-12
9242,1089,4794,9664,2,419,2020-04-06
9243,1199,1959,1410,3,481,2020-09-11
9244,32,5643,7725,3,120,2020-02-27
9245,1484,6261,2629,4,469,2020-12-30
9246,1172,5569,3394,4,650,2020-02-07
9247,982,9358,4774,4,632,2020-09-16
9248,1304,4940,7902,3,602,2020-11-15
9249,1465,7282,3813,4,774,2020-02-12
9250,289,1938,6904,1,670,2020-07-07
9251,426,2926,1549,1,413,2020-03-04
9252,183,3426,852,3,879,2020-02-15
9253,800,7937,2343,4,127,2020-12-24
9254,311,1005,2100,3,540,2020-04-21
9255,1327,481,5970,4,673,2020-08-05
9256,895,7325,4091,1,807,2020-11-21
9257,607,4846,2547,4,175,2020-05-31
9258,624,6261,9297,2,526,2020-02-11
9259,971,3543,1948,2,245,2020-12-23
9260,699,1846,5506,3,394,2020-02-04
9261,1299,300,7222,3,634,2020-01-24
9262,214,4697,7766,4,679,2020-08-08
9263,24,5643,7654,3,182,2020-03-12
9264,510,6479,2761,3,104,2020-08-19
9265,127,4212,9280,4,672,2020-10-15
9266,122,8386,7613,4,440,2020-10-24
9267,380,2447,7108,4,281,2020-09-09
9268,21,1892,1014,1,936,2020-10-28
9269,128,1505,7474,3,758,2020-07-01
9270,673,8437,774,3,585,2020-09-12
9271,1357,8149,1457,2,131,2020-10-20
9272,23,8687,9227,1,453,2020-08-03
9273,903,8377,2877,3,624,2020-02-10
9274,586,7755,8438,4,333,2020-09-18
9275,80,689,9758,2,664,2020-08-08
9276,398,4564,9759,1,159,2020-12-13
9277,375,9556,3487,3,354,2020-05-24
9278,435,622,4672,2,103,2020-01-20
9279,1096,5111,4333,4,362,2020-10-16
9280,304,4932,8119,3,211,2020-03-06
9281,1350,6783,4037,2,815,2020-08-13
9282,1441,3813,3102,4,458,2020-05-02
9283,357,3994,2185,2,352,2020-05-03
9284,1030,9920,4872,4,898,2020-01-08
9285,1211,2063,6972,1,709,2020-03-09
9286,425,2475,9494,3,737,2020-05-02
9287,247,895,1924,1,559,2020-10-26
9288,801,3910,8431,3,820,2020-07-30
9289,1419,7710,1202,4,699,2020-12-10
9290,618,1197,5185,3,272,2020-09-30
9291,497,5818,9150,1,165,2020-04-10
9292,702,2063,1446,4,956,2020-07-24
9293,133,9991,2952,3,998,2020-04-29
9294,86,6688,7751,1,998,2020-11-23
9295,42,5818,9318,3,376,2020-12-04
9296,216,2475,7475,1,575,2020-12-01
9297,87,2301,7844,1,548,2020-02-14
9298,1444,8904,9454,2,370,2020-05-01
9299,843,3853,223,4,811,2020-05-13
9300,1174,5592,5066,1,407,2020-09-14
9301,87,2301,248,2,548,2020-01-10
9302,223,8878,3086,2,234,2020-05-31
9303,1343,5657,7361,4,571,2020-07-07
9304,1207,9004,3922,2,731,2020-06-04
9305,1149,9719,7311,1,657,2020-01-14
9306,402,5680,824,2,357,2020-01-25
9307,27,4838,4024,3,962,2020-10-19
9308,969,4940,9147,1,693,2020-01-19
9309,51,698,5875,1,715,2020-11-26
9310,1100,8685,1762,4,768,2020-11-18
9311,1421,8768,9353,4,834,2020-04-16
9312,319,9906,1630,1,109,2020-01-17
9313,1201,7881,7339,4,667,2020-12-18
9314,148,9403,1351,3,534,2020-10-11
9315,1444,8904,1745,3,370,2020-05-21
9316,142,7262,7985,1,531,2020-10-21
9317,442,300,9403,3,915,2020-07-04
9318,675,4369,5559,3,584,2020-06-06
9319,218,230,9081,1,212,2020-05-12
9320,632,587,3746,2,960,2020-10-12
9321,331,1017,2365,1,543,2020-06-26
9322,370,9112,4855,4,944,2020-06-13
9323,345,1281,5521,1,985,2020-01-28
9324,1190,4763,5576,4,584,2020-06-19
9325,96,3511,9393,1,545,2020-06-29
9326,168,3418,129,3,666,2020-06-26
9327,937,5556,2896,3,513,2020-03-25
9328,1193,1094,2224,2,534,2020-02-06
9329,251,5808,1234,3,598,2020-04-24
9330,1030,9920,3806,3,898,2020-04-17
9331,722,2348,4835,1,401,2020-11-28
9332,28,8823,7106,2,274,2020-11-16
9333,1067,3792,6759,3,559,2020-08-18
9334,428,3792,2403,3,679,2020-08-13
9335,1296,942,6071,2,723,2020-11-30
9336,665,1846,6202,1,368,2020-06-21
9337,957,2211,6015,4,711,2020-11-26
9338,1266,7710,769,2,311,2020-02-12
9339,473,5036,5118,4,266,2020-02-03
9340,1258,4764,4745,1,739,2020-12-23
9341,1486,6869,3437,2,133,2020-02-09
9342,1386,9004,8168,2,759,2020-10-01
9343,762,3129,2857,2,120,2020-09-19
9344,166,9554,9218,4,284,2020-07-12
9345,1492,2416,4313,2,583,2020-05-27
9346,378,6442,2855,4,406,2020-06-05
9347,5,3853,6893,1,238,2020-11-24
9348,1476,2926,3699,3,325,2020-03-15
9349,1008,7650,4027,3,983,2020-02-20
9350,90,1585,4646,2,169,2020-04-13
9351,596,8048,6703,2,436,2020-09-07
9352,618,1197,1436,2,272,2020-11-21
9353,1138,4799,3210,1,754,2020-02-09
9354,400,6382,6282,4,362,2020-11-05
9355,1088,5591,5121,3,766,2020-02-04
9356,113,4758,110,3,753,2020-02-17
9357,699,1846,2604,2,394,2020-10-28
9358,1340,3418,9622,1,533,2020-01-17
9359,603,895,3203,2,217,2020-02-15
9360,921,9573,4570,4,706,2020-09-10
9361,299,3815,8900,2,787,2020-08-19
9362,363,7489,8315,3,233,2020-07-26
9363,1281,8878,8551,1,121,2020-07-23
9364,1176,5104,6423,4,799,2020-09-24
9365,1404,7513,4312,2,258,2020-12-19
9366,679,1063,1927,1,236,2020-08-30
9367,538,8904,9391,3,539,2020-04-22
9368,225,5200,6036,4,563,2020-09-24
9369,153,8397,2387,2,821,2020-03-15
9370,546,4533,1347,3,625,2020-06-15
9371,136,4564,8286,1,162,2020-10-04
9372,774,291,4759,1,976,2020-09-26
9373,662,9112,2324,3,371,2020-10-17
9374,754,5119,7748,2,190,2020-10-18
9375,784,3423,1829,3,257,2020-02-05
9376,639,2811,8631,2,616,2020-12-14
9377,1199,1959,4881,1,481,2020-11-07
9378,844,648,3730,3,458,2020-04-17
9379,194,3853,6639,3,250,2020-05-24
9380,227,3078,5766,2,205,2020-12-19
9381,314,3138,2459,2,798,2020-02-01
9382,1081,8481,8442,3,562,2020-11-03
9383,568,18,7268,1,872,2020-04-08
9384,1459,8835,7122,1,912,2020-01-03
9385,905,5261,3471,3,591,2020-04-22
9386,497,5818,6005,4,165,2020-08-18
9387,906,1646,3973,2,313,2020-10-03
9388,130,3789,1062,1,757,2020-04-08
9389,354,3418,1716,4,656,2020-02-15
9390,1038,5814,8884,2,816,2020-08-23
9391,48,3813,7890,1,166,2020-07-11
9392,702,2063,7561,3,956,2020-02-26
9393,1461,7169,4264,2,588,2020-03-05
9394,1409,3285,4916,3,997,2020-07-20
9395,891,160,1825,2,166,2020-02-26
9396,1250,3888,4453,2,926,2020-07-22
9397,590,4764,8708,1,848,2020-01-30
9398,1095,6011,5701,1,711,2020-09-20
9399,613,9293,5874,3,111,2020-01-17
9400,823,2231,6845,2,535,2020-07-03
9401,799,3910,831,1,119,2020-11-08
9402,1084,587,2677,4,763,2020-01-21
9403,1347,8048,9460,1,975,2020-03-28
9404,291,288,6802,3,146,2020-09-06
9405,590,4764,9524,1,848,2020-08-01
9406,209,8270,2872,3,706,2020-07-05
9407,671,1669,5361,3,560,2020-08-08
9408,292,960,9842,1,907,2020-08-14
9409,40,8066,1954,3,845,2020-06-26
9410,377,5877,2707,3,323,2020-11-11
9411,676,9313,2389,1,210,2020-09-08
9412,467,7282,2487,1,680,2020-09-02
9413,1261,8385,7312,1,763,2020-12-09
9414,939,9554,9151,1,278,2020-07-17
9415,728,3091,6241,1,452,2020-08-12
9416,1330,1281,4159,3,102,2020-04-05
9417,1217,4767,8449,4,289,2020-06-18
9418,1310,4212,6471,1,722,2020-10-01
9419,18,3422,7897,4,908,2020-08-13
9420,997,6550,731,1,718,2020-01-21
9421,249,5680,3316,3,950,2020-07-10
9422,243,6809,8915,2,640,2020-08-15
9423,18,3422,4753,3,908,2020-09-27
9424,717,648,1196,4,973,2020-10-24
9425,768,2065,9333,1,389,2020-05-08
9426,877,3616,9444,2,449,2020-03-14
9427,1427,7489,2890,4,556,2020-04-27
9428,1015,1197,7191,3,820,2020-01-19
9429,201,2416,8022,2,925,2020-01-24
9430,51,698,7964,1,715,2020-02-11
9431,715,8608,9798,1,277,2020-07-03
9432,125,9293,5504,3,387,2020-11-10
9433,1187,1052,8423,1,197,2020-06-01
9434,1441,3813,3037,2,458,2020-09-07
9435,648,2811,1973,1,110,2020-09-11
9436,578,1976,9098,3,667,2020-09-01
9437,337,6869,257,2,393,2020-06-26
9438,771,3066,138,1,991,2020-02-16
9439,19,4643,3912,4,121,2020-03-02
9440,980,8241,1853,4,435,2020-06-15
9441,1220,1747,4101,1,632,2020-12-10
9442,48,3813,245,4,166,2020-12-07
9443,1123,6962,645,2,804,2020-11-15
9444,571,4129,4356,2,505,2020-05-14
9445,1008,7650,6655,1,983,2020-02-14
9446,1448,9174,7841,3,415,2020-09-11
9447,973,300,3957,2,809,2020-08-24
9448,1275,6648,5950,2,195,2020-10-18
9449,79,7694,6887,3,952,2020-08-16
9450,1245,4303,5595,1,728,2020-08-11
9451,857,576,7396,3,523,2020-08-15
9452,1368,4564,9820,4,525,2020-02-25
9453,1139,5967,8039,1,433,2020-05-26
9454,1019,4212,5841,3,482,2020-07-18
9455,445,3884,8516,3,507,2020-04-12
9456,939,9554,6017,4,278,2020-11-20
9457,1139,5967,3861,4,433,2020-07-31
9458,57,6192,3524,2,649,2020-06-28
9459,1070,1332,9304,1,334,2020-10-14
9460,1490,5261,1591,3,266,2020-03-13
9461,844,648,6966,2,458,2020-05-29
9462,940,5057,6958,2,782,2020-10-16
9463,1289,4966,7334,3,455,2020-12-20
9464,758,6471,14,3,711,2020-06-28
9465,419,4920,6500,1,352,2020-04-24
9466,1063,271,8350,2,145,2020-04-19
9467,1276,7365,9671,2,198,2020-05-06
9468,864,7318,4971,1,858,2020-05-15
9469,413,9004,3467,3,665,2020-01-12
9470,304,4932,5152,4,211,2020-07-29
9471,657,5204,5459,4,579,2020-01-08
9472,1262,4156,8815,4,307,2020-07-22
9473,720,1821,2475,2,792,2020-07-23
9474,1079,4600,5652,2,493,2020-05-25
9475,948,3939,4006,2,294,2020-10-10
9476,1373,9777,2083,1,401,2020-01-29
9477,738,8623,1934,2,348,2020-11-22
9478,1481,4764,1468,4,649,2020-03-09
9479,1217,4767,640,2,289,2020-03-15
9480,643,4129,3694,1,528,2020-03-01
9481,1247,2599,4880,4,338,2020-05-14
9482,1095,6011,3339,3,711,2020-04-23
9483,462,8096,364,2,533,2020-09-12
9484,831,8397,2296,2,223,2020-06-03
9485,1059,423,4289,3,674,2020-04-25
9486,118,2059,1978,3,627,2020-01-28
9487,1125,9319,8304,3,429,2020-03-28
9488,827,7814,4422,3,969,2020-09-04
9489,719,3910,6627,1,441,2020-11-16
9490,1131,9276,8134,2,662,2020-08-27
9491,281,1281,1064,4,986,2020-09-03
9492,884,9906,5201,1,161,2020-12-03
9493,1346,689,7412,3,910,2020-01-27
9494,430,4838,8811,2,573,2020-02-16
9495,520,5504,6605,3,317,2020-03-26
9496,847,4369,2509,4,735,2020-08-31
9497,341,3138,7445,1,819,2020-03-12
9498,355,6253,1224,4,600,2020-04-06
9499,254,1094,8874,1,548,2020-06-16
9500,670,1063,6885,4,409,2020-01-24
9501,735,8687,4062,1,137,2020-12-28
9502,1010,2231,7586,1,208,2020-10-26
9503,693,9582,1394,2,246,2020-02-13
9504,287,2134,2571,3,999,2020-01-26
9505,1269,3239,941,1,548,2020-09-13
9506,1096,5111,7868,2,362,2020-07-06
9507,390,2416,664,1,906,2020-01-10
9508,860,8835,339,1,815,2020-10-23
9509,746,3541,8678,1,984,2020-04-15
9510,243,6809,5833,4,640,2020-09-20
9511,41,8603,9451,3,830,2020-03-16
9512,1220,1747,8124,1,632,2020-07-21
9513,285,6541,9390,3,958,2020-12-19
9514,434,6744,9933,1,796,2020-07-28
9515,854,1069,8195,1,743,2020-11-01
9516,1188,3053,1675,4,177,2020-04-23
9517,772,1916,3733,4,284,2020-12-17
9518,1492,2416,8361,4,583,2020-02-29
9519,976,806,8430,1,395,2020-03-30
9520,1475,86,2552,1,941,2020-09-29
9521,764,8904,8871,1,310,2020-10-20
9522,440,9413,4076,3,310,2020-02-16
9523,307,8627,1269,4,915,2020-04-13
9524,837,7513,5737,4,503,2020-04-20
9525,316,2007,1977,4,193,2020-03-16
9526,1184,7270,1853,2,672,2020-05-06
9527,130,3789,9323,2,757,2020-11-03
9528,1280,1646,994,4,379,2020-03-14
9529,1180,1332,3152,4,400,2020-07-22
9530,91,7784,7531,1,858,2020-09-28
9531,1249,41,1483,4,476,2020-09-01
9532,831,8397,5509,2,223,2020-11-02
9533,1256,6979,2615,2,492,2020-03-30
9534,675,4369,9302,3,584,2020-09-26
9535,718,5500,8858,4,822,2020-05-26
9536,1122,7142,7902,4,143,2020-05-25
9537,1198,1646,754,3,986,2020-08-25
9538,478,7489,3036,3,854,2020-09-02
9539,1311,7632,9143,4,933,2020-08-19
9540,600,3919,795,2,496,2020-02-25
9541,1018,8048,3855,3,374,2020-07-06
9542,451,3485,510,2,729,2020-04-17
9543,762,3129,8763,1,120,2020-03-23
9544,538,8904,2967,3,539,2020-01-27
9545,661,4154,5920,1,231,2020-04-13
9546,881,8939,4310,2,189,2020-01-14
9547,253,9004,3397,3,627,2020-03-27
9548,413,9004,681,4,665,2020-10-25
9549,354,3418,1791,3,656,2020-07-13
9550,880,1177,251,4,263,2020-05-01
9551,1239,8436,8094,4,505,2020-03-31
9552,631,640,9905,3,645,2020-11-08
9553,852,3422,2101,4,494,2020-11-20
9554,1128,8766,1869,3,974,2020-05-22
9555,1222,9797,8136,2,623,2020-02-29
9556,1446,9276,773,1,593,2020-04-11
9557,807,576,55,4,184,2020-07-30
9558,893,2640,4772,3,150,2020-09-05
9559,512,7501,3887,1,779,2020-03-25
9560,1437,7758,6671,3,855,2020-01-26
9561,1266,7710,904,4,311,2020-07-27
9562,324,1390,4370,1,444,2020-10-11
9563,1453,8220,4146,1,524,2020-08-09
9564,48,3813,7573,1,166,2020-04-19
9565,630,7844,882,4,980,2020-08-21
9566,353,7814,3703,4,772,2020-06-02
9567,1027,9812,8697,4,860,2020-07-17
9568,64,3617,2661,4,849,2020-05-10
9569,856,6541,7680,1,726,2020-02-04
9570,1154,6058,3079,1,561,2020-03-01
9571,933,2926,3724,1,423,2020-02-05
9572,355,6253,6382,2,600,2020-03-02
9573,145,5036,2025,4,792,2020-10-13
9574,348,640,6525,4,480,2020-08-28
9575,397,8220,9149,3,361,2020-04-17
9576,738,8623,864,1,348,2020-02-25
9577,999,6124,7917,1,451,2020-04-27
9578,1326,9797,8550,4,884,2020-08-13
9579,587,6761,1071,3,629,2020-11-14
9580,348,640,3425,2,480,2020-06-14
9581,12,9596,5966,2,489,2020-04-25
9582,1284,5680,2490,1,314,2020-09-27
9583,1259,1559,3190,3,902,2020-10-23
9584,1347,8048,8098,1,975,2020-06-16
9585,1182,7318,8586,4,130,2020-06-11
9586,1352,1892,6181,2,429,2020-12-20
9587,1405,2813,6290,1,150,2020-06-21
9588,503,3078,6547,1,832,2020-04-11
9589,92,2707,6271,4,601,2020-11-01
9590,17,7318,3853,1,719,2020-05-22
9591,550,7932,1766,1,487,2020-07-21
9592,191,4369,1664,3,321,2020-06-13
9593,103,8939,446,3,613,2020-10-06
9594,202,4821,2567,1,979,2020-11-30
9595,68,1846,8618,1,755,2020-05-01
9596,554,3707,2770,2,975,2020-12-07
9597,656,1627,5951,3,522,2020-12-12
9598,1052,1092,1609,4,652,2020-06-12
9599,1051,3853,1485,3,850,2020-10-11
9600,1392,7710,5573,3,787,2020-04-16
9601,1430,3285,723,3,944,2020-01-02
9602,952,6442,1102,3,398,2020-09-16
9603,1495,7828,599,2,733,2020-12-21
9604,1295,5814,610,1,981,2020-07-30
9605,307,8627,4898,3,915,2020-02-07
9606,1177,3053,2340,4,737,2020-11-29
9607,1055,5382,8810,3,967,2020-07-27
9608,70,160,5288,4,486,2020-11-13
9609,1162,300,5122,4,144,2020-07-22
9610,338,7758,8199,4,895,2020-01-06
9611,597,5104,2030,4,477,2020-09-12
9612,918,648,5921,1,516,2020-12-23
9613,1482,5803,1234,4,715,2020-05-02
9614,756,4506,2090,3,745,2020-01-12
9615,328,7881,9721,1,767,2020-10-02
9616,1044,6442,8518,1,876,2020-02-20
9617,40,8066,2607,2,845,2020-12-05
9618,947,9322,9964,4,745,2020-10-05
9619,1046,3736,4607,4,873,2020-08-10
9620,1047,4966,6852,3,639,2020-04-26
9621,964,2231,5783,3,574,2020-03-30
9622,194,3853,699,4,250,2020-09-27
9623,145,5036,4266,4,792,2020-09-04
9624,1454,86,3080,3,723,2020-07-20
9625,1415,9322,4560,4,267,2020-02-04
9626,818,1976,3491,1,622,2020-02-13
9627,758,6471,4679,4,711,2020-11-16
9628,382,1585,5517,2,197,2020-07-15
9629,247,895,6072,3,559,2020-08-09
9630,1266,7710,246,1,311,2020-02-27
9631,1062,4533,4090,4,894,2020-06-15
9632,827,7814,9890,1,969,2020-08-05
9633,874,317,7732,3,637,2020-09-07
9634,1107,3833,7719,3,523,2020-06-30
9635,771,3066,4632,1,991,2020-08-06
9636,32,5643,3212,1,120,2020-05-27
9637,1329,7594,7209,2,480,2020-06-03
9638,201,2416,989,4,925,2020-04-20
9639,1261,8385,6122,4,763,2020-01-10
9640,1142,1092,6579,2,586,2020-11-10
9641,1472,3616,2280,4,437,2020-12-05
9642,309,7465,7410,4,563,2020-03-08
9643,600,3919,4222,3,496,2020-12-02
9644,711,133,7506,4,546,2020-01-24
9645,641,9313,9468,2,111,2020-05-07
9646,371,6578,1443,4,678,2020-08-18
9647,791,9900,4030,1,943,2020-05-30
9648,1165,3485,575,4,550,2020-05-10
9649,1057,1400,8875,4,731,2020-07-01
9650,492,7611,1261,4,272,2020-06-05
9651,523,9906,4083,1,215,2020-06-19
9652,1192,9900,1745,2,327,2020-09-19
9653,1200,2777,5095,2,426,2020-02-06
9654,1,9527,5224,1,445,2020-01-19
9655,1047,4966,4319,2,639,2020-07-18
9656,831,8397,528,4,223,2020-12-10
9657,1395,8608,3758,1,466,2020-09-16
9658,1211,2063,5707,1,709,2020-07-18
9659,1306,4940,2920,2,764,2020-12-08
9660,428,3792,1035,3,679,2020-04-07
9661,1307,5200,8925,3,523,2020-02-09
9662,785,3651,6077,3,639,2020-05-17
9663,397,8220,1325,4,361,2020-11-09
9664,1176,5104,2470,2,799,2020-09-18
9665,118,2059,1779,3,627,2020-05-22
9666,436,9403,6776,4,116,2020-11-01
9667,970,7960,2055,2,999,2020-11-22
9668,76,2945,1573,3,822,2020-01-03
9669,275,1844,2114,2,527,2020-08-16
9670,172,9527,7255,4,639,2020-10-08
9671,1008,7650,9875,2,983,2020-06-29
9672,881,8939,5187,4,189,2020-11-10
9673,1036,6769,4530,4,775,2020-11-15
9674,1054,9906,4311,1,406,2020-08-01
9675,835,2250,6274,2,780,2020-04-25
9676,569,423,8084,1,562,2020-11-29
9677,830,1505,5607,3,513,2020-05-30
9678,1033,5129,8891,1,813,2020-11-30
9679,739,7375,7331,1,583,2020-11-01
9680,839,271,7941,3,993,2020-09-17
9681,692,367,2653,1,865,2020-06-03
9682,424,1844,1122,3,986,2020-05-14
9683,10,4480,227,1,344,2020-02-27
9684,870,5017,8317,3,493,2020-06-29
9685,1013,6130,418,2,600,2020-03-02
9686,1245,4303,8312,1,728,2020-04-16
9687,972,7375,724,1,930,2020-07-13
9688,1332,4506,9412,4,879,2020-04-18
9689,688,1844,4220,2,166,2020-03-30
9690,1305,7509,9271,1,615,2020-10-13
9691,615,5591,5814,1,748,2020-09-28
9692,212,7694,522,4,900,2020-11-06
9693,1199,1959,5640,4,481,2020-04-08
9694,180,5142,9768,2,584,2020-01-10
9695,48,3813,6887,1,166,2020-05-05
9696,338,7758,1412,4,895,2020-07-24
9697,1158,5142,5581,1,757,2020-11-18
9698,220,9793,5325,2,436,2020-01-18
9699,1375,1069,6109,4,115,2020-09-21
9700,1089,4794,4813,4,419,2020-08-22
9701,138,7489,270,2,854,2020-11-16
9702,925,7740,9069,1,604,2020-12-09
9703,816,481,3802,3,500,2020-07-09
9704,981,9358,9063,3,661,2020-07-27
9705,1469,8939,5267,2,216,2020-03-29
9706,584,9558,9572,2,288,2020-09-13
9707,316,2007,2279,4,193,2020-06-11
9708,586,7755,6632,2,333,2020-06-28
9709,653,7784,4255,2,557,2020-11-06
9710,324,1390,4624,1,444,2020-10-25
9711,519,1321,1629,2,972,2020-02-21
9712,586,7755,1446,4,333,2020-12-19
9713,199,5104,8142,4,708,2020-01-27
9714,1136,7937,4240,3,927,2020-12-25
9715,1144,9900,557,1,694,2020-06-28
9716,447,5508,3703,4,216,2020-06-14
9717,434,6744,9095,3,796,2020-06-03
9718,1127,300,3129,2,503,2020-11-17
9719,1462,5119,1846,3,646,2020-08-03
9720,1266,7710,6056,3,311,2020-05-08
9721,1001,7856,7683,3,766,2020-10-04
9722,800,7937,4425,1,127,2020-09-07
9723,60,300,3706,2,536,2020-05-25
9724,142,7262,89,1,531,2020-02-26
9725,76,2945,4937,3,822,2020-03-29
9726,29,4799,3371,3,301,2020-12-12
9727,454,960,7686,3,662,2020-12-29
9728,31,1844,7017,1,281,2020-08-27
9729,1137,1281,4252,4,157,2020-01-05
9730,587,6761,6664,1,629,2020-12-19
9731,481,6550,73,4,316,2020-03-07
9732,138,7489,2498,1,854,2020-06-05
9733,165,6541,6465,3,829,2020-05-05
9734,215,9313,5109,2,209,2020-10-29
9735,452,1959,5429,1,901,2020-01-13
9736,1360,7122,9640,1,972,2020-08-18
9737,1115,5601,8562,4,503,2020-03-14
9738,79,7694,3536,2,952,2020-10-29
9739,1457,8356,1617,2,670,2020-12-12
9740,214,4697,7955,1,679,2020-11-07
9741,303,5152,9635,2,279,2020-07-18
9742,1217,4767,2538,3,289,2020-01-30
9743,932,5803,6699,4,350,2020-06-14
9744,955,261,4353,1,827,2020-12-13
9745,350,9920,5836,1,315,2020-05-05
9746,219,9004,6550,2,675,2020-04-28
9747,1033,5129,3886,3,813,2020-12-17
9748,696,6562,6620,4,222,2020-05-29
9749,346,4127,76,2,381,2020-08-10
9750,491,8623,7669,1,170,2020-09-03
9751,653,7784,9595,3,557,2020-07-20
9752,356,5382,1691,4,568,2020-03-23
9753,1069,2882,8774,1,367,2020-04-17
9754,1320,6188,8517,3,691,2020-01-11
9755,1166,2416,7211,2,506,2020-12-02
9756,737,4643,7567,1,163,2020-04-14
9757,866,6382,7854,2,768,2020-08-12
9758,773,7058,1551,3,720,2020-03-28
9759,254,1094,7766,4,548,2020-05-26
9760,1275,6648,1492,1,195,2020-08-15
9761,1209,9558,2612,4,690,2020-11-14
9762,1295,5814,5832,3,981,2020-07-28
9763,1497,5017,3483,4,294,2020-09-12
9764,180,5142,3223,4,584,2020-11-16
9765,1181,1390,7483,2,845,2020-01-29
9766,414,4771,5279,1,983,2020-07-31
9767,459,2200,9062,3,831,2020-08-02
9768,517,4303,3277,4,228,2020-09-21
9769,996,1332,6606,2,656,2020-03-03
9770,889,18,3983,2,511,2020-03-05
9771,1324,7828,9098,2,387,2020-11-12
9772,159,2475,7908,3,718,2020-11-01
9773,379,4744,4055,1,623,2020-03-17
9774,1319,4154,3034,2,264,2020-09-30
9775,821,6243,3711,4,555,2020-09-29
9776,332,3485,1315,1,371,2020-05-19
9777,140,7318,6366,1,597,2020-08-01
9778,700,9261,3230,2,992,2020-04-28
9779,1465,7282,8865,4,774,2020-04-16
9780,892,1332,4600,3,554,2020-04-30
9781,780,41,2175,1,522,2020-10-29
9782,555,8397,2460,1,505,2020-11-25
9783,129,5342,1090,2,541,2020-05-01
9784,1408,9570,188,3,651,2020-01-02
9785,888,1197,6370,3,272,2020-10-15
9786,1089,4794,9907,2,419,2020-03-03
9787,1145,9276,9600,3,350,2020-02-23
9788,1391,6073,5001,1,108,2020-07-19
9789,932,5803,3704,3,350,2020-08-30
9790,246,8390,1052,3,165,2020-09-08
9791,1011,4369,7098,1,487,2020-02-02
9792,67,3138,2815,2,996,2020-07-17
9793,861,8835,7909,2,383,2020-01-16
9794,459,2200,3697,1,831,2020-08-24
9795,518,5643,7682,3,116,2020-03-21
9796,71,3124,8975,1,258,2020-03-14
9797,1128,8766,9220,2,974,2020-10-24
9798,318,4157,5529,1,883,2020-04-17
9799,475,9991,4737,1,475,2020-08-11
9800,816,481,1383,4,500,2020-05-23
9801,153,8397,9386,3,821,2020-08-07
9802,964,2231,7400,3,574,2020-05-23
9803,61,9920,1452,1,311,2020-04-21
9804,1016,133,4597,1,640,2020-10-01
9805,1496,7375,1448,2,302,2020-11-16
9806,1039,9004,9417,2,625,2020-03-13
9807,308,5010,588,4,487,2020-06-02
9808,494,3129,4032,1,329,2020-08-31
9809,1024,3853,7713,1,665,2020-09-11
9810,910,8685,8635,1,728,2020-07-03
9811,1230,7240,9374,2,288,2020-10-17
9812,1043,4533,2800,3,793,2020-04-29
9813,155,1971,3634,3,778,2020-01-31
9814,430,4838,8200,3,573,2020-11-15
9815,492,7611,8737,4,272,2020-01-31
9816,860,8835,9542,4,815,2020-06-24
9817,1241,2466,7722,2,155,2020-03-25
9818,1291,5967,4888,4,378,2020-12-29
9819,1336,6409,8261,4,657,2020-11-30
9820,857,576,9750,1,523,2020-10-24
9821,465,7758,27,4,306,2020-11-13
9822,1360,7122,1220,4,972,2020-12-29
9823,48,3813,9541,3,166,2020-11-29
9824,699,1846,1111,1,394,2020-07-05
9825,672,8608,4535,1,127,2020-02-13
9826,728,3091,306,4,452,2020-10-19
9827,1108,6480,8979,2,613,2020-01-08
9828,637,8685,1539,2,732,2020-05-16
9829,714,2945,3169,2,637,2020-09-06
9830,1412,6688,2352,3,493,2020-01-08
9831,128,1505,881,1,758,2020-08-30
9832,340,9117,5249,4,507,2020-01-17
9833,880,1177,8828,1,263,2020-01-25
9834,693,9582,2620,1,246,2020-09-15
9835,899,2811,8538,4,718,2020-03-10
9836,453,3617,3677,3,492,2020-03-07
9837,995,7252,9430,2,569,2020-06-06
9838,904,4303,422,2,478,2020-05-29
9839,1313,2063,2921,3,208,2020-08-30
9840,153,8397,8853,2,821,2020-12-27
9841,1345,3736,3374,2,957,2020-11-28
9842,630,7844,1370,3,980,2020-04-09
