item_id,snapshot_date,precio,status
1072,2020-12-30,201,inactive
1073,2020-12-30,211,active
1074,2020-12-30,746,active
1075,2020-12-30,1022,active
1076,2020-12-30,725,inactive
1077,2020-12-30,249,inactive
1078,2020-12-30,971,inactive
1079,2020-12-30,498,inactive
1080,2020-12-30,475,inactive
1081,2020-12-30,542,active
1082,2020-12-30,125,inactive
1083,2020-12-30,802,active
1084,2020-12-30,751,active
1085,2020-12-30,245,inactive
1086,2020-12-30,791,active
1087,2020-12-30,533,active
1088,2020-12-30,771,active
1089,2020-12-30,398,active
1090,2020-12-30,536,active
1091,2020-12-30,611,active
1092,2020-12-30,787,active
1093,2020-12-30,953,inactive
1094,2020-12-30,720,inactive
1095,2020-12-30,681,inactive
1096,2020-12-30,369,inactive
1097,2020-12-30,415,inactive
1098,2020-12-30,963,inactive
1099,2020-12-30,912,inactive
1100,2020-12-30,736,active
1101,2020-12-30,587,inactive
1102,2020-12-30,836,active
1103,2020-12-30,474,active
1104,2020-12-30,891,active
1105,2020-12-30,899,active
1106,2020-12-30,772,inactive
1107,2020-12-30,540,inactive
1108,2020-12-30,637,active
1109,2020-12-30,641,inactive
1110,2020-12-30,877,active
1111,2020-12-30,630,inactive
1112,2020-12-30,424,active
1113,2020-12-30,932,active
1114,2020-12-30,225,active
1115,2020-12-30,513,active
1116,2020-12-30,399,active
1117,2020-12-30,388,inactive
1118,2020-12-30,857,active
1119,2020-12-30,754,inactive
1120,2020-12-30,393,inactive
1121,2020-12-30,972,inactive
1122,2020-12-30,150,active
1123,2020-12-30,834,active
1124,2020-12-30,232,active
1125,2020-12-30,417,inactive
1126,2020-12-30,118,active
1127,2020-12-30,520,active
1128,2020-12-30,949,active
1129,2020-12-30,687,active
1130,2020-12-30,324,inactive
1131,2020-12-30,688,inactive
1132,2020-12-30,365,inactive
1133,2020-12-30,318,inactive
1134,2020-12-30,522,inactive
1135,2020-12-30,428,active
1136,2020-12-30,918,inactive
1137,2020-12-30,157,active
1138,2020-12-30,756,inactive
1139,2020-12-30,426,inactive
1140,2020-12-30,480,inactive
1141,2020-12-30,546,active
1142,2020-12-30,601,active
1143,2020-12-30,731,active
1144,2020-12-30,701,inactive
1145,2020-12-30,360,active
1146,2020-12-30,454,inactive
1147,2020-12-30,897,inactive
1148,2020-12-30,502,inactive
1149,2020-12-30,636,inactive
1150,2020-12-30,470,active
1151,2020-12-30,562,inactive
1152,2020-12-30,610,active
1153,2020-12-30,951,inactive
1154,2020-12-30,575,active
1155,2020-12-30,130,active
1156,2020-12-30,440,active
1157,2020-12-30,918,active
1158,2020-12-30,786,active
1159,2020-12-30,795,active
1160,2020-12-30,555,active
1161,2020-12-30,823,active
1162,2020-12-30,143,inactive
1163,2020-12-30,943,active
1164,2020-12-30,258,active
1165,2020-12-30,558,inactive
1166,2020-12-30,526,inactive
1167,2020-12-30,749,active
1168,2020-12-30,433,inactive
1169,2020-12-30,901,active
1170,2020-12-30,229,active
1171,2020-12-30,638,inactive
1172,2020-12-30,677,inactive
1173,2020-12-30,785,active
1174,2020-12-30,426,inactive
1175,2020-12-30,650,active
1176,2020-12-30,835,active
1177,2020-12-30,764,inactive
1178,2020-12-30,582,inactive
1179,2020-12-30,669,inactive
1180,2020-12-30,396,inactive
1181,2020-12-30,807,inactive
1182,2020-12-30,128,active
1183,2020-12-30,980,inactive
1184,2020-12-30,654,inactive
1185,2020-12-30,963,active
1186,2020-12-30,886,inactive
1187,2020-12-30,196,inactive
1188,2020-12-30,184,active
1189,2020-12-30,415,inactive
1190,2020-12-30,593,inactive
1191,2020-12-30,602,active
1192,2020-12-30,322,inactive
1193,2020-12-30,536,active
1194,2020-12-30,883,inactive
1195,2020-12-30,698,active
1196,2020-12-30,551,active
1197,2020-12-30,451,inactive
1198,2020-12-30,964,active
1199,2020-12-30,477,active
1200,2020-12-30,418,inactive
1201,2020-12-30,639,inactive
1202,2020-12-30,561,active
1203,2020-12-30,283,active
1204,2020-12-30,637,inactive
1205,2020-12-30,807,active
1206,2020-12-30,110,active
1207,2020-12-30,752,active
1208,2020-12-30,427,inactive
1209,2020-12-30,678,inactive
1210,2020-12-30,557,inactive
1211,2020-12-30,676,inactive
1212,2020-12-30,450,inactive
1213,2020-12-30,644,active
1214,2020-12-30,328,active
1215,2020-12-30,209,active
1216,2020-12-30,670,inactive
1217,2020-12-30,280,active
1218,2020-12-30,643,inactive
1219,2020-12-30,619,active
1220,2020-12-30,606,inactive
1221,2020-12-30,489,inactive
1222,2020-12-30,652,active
1223,2020-12-30,588,active
1224,2020-12-30,711,inactive
1225,2020-12-30,358,inactive
1226,2020-12-30,800,inactive
1227,2020-12-30,541,active
1228,2020-12-30,115,inactive
1229,2020-12-30,695,inactive
1230,2020-12-30,292,inactive
1231,2020-12-30,681,active
1232,2020-12-30,189,inactive
1233,2020-12-30,325,active
1234,2020-12-30,117,active
1235,2020-12-30,695,active
1236,2020-12-30,153,inactive
1237,2020-12-30,593,inactive
1238,2020-12-30,919,inactive
1239,2020-12-30,505,inactive
1240,2020-12-30,624,active
1241,2020-12-30,151,active
1242,2020-12-30,557,active
1243,2020-12-30,858,inactive
1244,2020-12-30,386,inactive
1245,2020-12-30,692,active
1246,2020-12-30,628,inactive
1247,2020-12-30,333,active
1248,2020-12-30,706,inactive
1249,2020-12-30,454,inactive
1250,2020-12-30,925,inactive
1251,2020-12-30,147,active
1252,2020-12-30,227,inactive
1253,2020-12-30,224,active
1254,2020-12-30,925,active
1255,2020-12-30,429,active
1256,2020-12-30,501,active
1257,2020-12-30,583,active
1258,2020-12-30,731,inactive
1259,2020-12-30,930,active
1260,2020-12-30,546,inactive
1261,2020-12-30,799,active
1262,2020-12-30,321,active
1263,2020-12-30,379,inactive
1264,2020-12-30,142,inactive
1265,2020-12-30,677,inactive
1266,2020-12-30,304,active
1267,2020-12-30,689,active
1268,2020-12-30,602,active
1269,2020-12-30,553,inactive
1270,2020-12-30,142,active
1271,2020-12-30,890,inactive
1272,2020-12-30,262,active
1273,2020-12-30,111,inactive
1274,2020-12-30,161,inactive
1275,2020-12-30,194,active
1276,2020-12-30,197,active
1277,2020-12-30,812,active
1278,2020-12-30,198,inactive
1279,2020-12-30,450,active
1280,2020-12-30,363,active
1281,2020-12-30,121,inactive
1282,2020-12-30,253,inactive
1283,2020-12-30,453,inactive
1284,2020-12-30,310,inactive
1285,2020-12-30,873,active
1286,2020-12-30,605,inactive
1287,2020-12-30,614,inactive
1288,2020-12-30,587,active
1289,2020-12-30,472,inactive
1290,2020-12-30,136,inactive
1291,2020-12-30,372,active
1292,2020-12-30,866,active
1293,2020-12-30,570,active
1294,2020-12-30,795,inactive
1295,2020-12-30,955,active
1296,2020-12-30,719,inactive
1297,2020-12-30,428,inactive
1298,2020-12-30,129,inactive
1299,2020-12-30,653,inactive
1300,2020-12-30,109,active
1301,2020-12-30,237,inactive
1302,2020-12-30,767,active
1303,2020-12-30,515,active
1304,2020-12-30,603,active
1305,2020-12-30,600,inactive
1306,2020-12-30,740,inactive
1307,2020-12-30,516,inactive
1308,2020-12-30,345,active
1309,2020-12-30,978,active
1310,2020-12-30,698,inactive
1311,2020-12-30,919,active
1312,2020-12-30,672,inactive
1313,2020-12-30,200,active
1314,2020-12-30,273,inactive
1315,2020-12-30,398,inactive
1316,2020-12-30,409,active
1317,2020-12-30,136,inactive
1318,2020-12-30,866,active
1319,2020-12-30,251,active
1320,2020-12-30,659,inactive
1321,2020-12-30,469,inactive
1322,2020-12-30,445,active
1323,2020-12-30,466,active
1324,2020-12-30,387,inactive
1325,2020-12-30,298,inactive
1326,2020-12-30,921,active
1327,2020-12-30,694,active
1328,2020-12-30,418,active
1329,2020-12-30,491,inactive
1330,2020-12-30,98,active
1331,2020-12-30,242,inactive
1332,2020-12-30,875,inactive
1333,2020-12-30,343,active
1334,2020-12-30,430,inactive
1335,2020-12-30,490,inactive
1336,2020-12-30,639,active
1337,2020-12-30,935,active
1338,2020-12-30,735,active
1339,2020-12-30,944,active
1340,2020-12-30,528,active
1341,2020-12-30,294,active
1342,2020-12-30,242,active
1343,2020-12-30,561,inactive
1344,2020-12-30,278,active
1345,2020-12-30,976,inactive
1346,2020-12-30,948,inactive
1347,2020-12-30,959,inactive
1348,2020-12-30,278,active
1349,2020-12-30,398,inactive
1350,2020-12-30,813,active
1351,2020-12-30,290,inactive
1352,2020-12-30,414,inactive
1353,2020-12-30,362,inactive
1354,2020-12-30,613,inactive
1355,2020-12-30,850,active
1356,2020-12-30,120,inactive
1357,2020-12-30,131,inactive
1358,2020-12-30,974,inactive
1359,2020-12-30,954,active
1360,2020-12-30,974,active
1361,2020-12-30,138,active
1362,2020-12-30,740,active
1363,2020-12-30,542,inactive
1364,2020-12-30,294,active
1365,2020-12-30,584,inactive
1366,2020-12-30,126,inactive
1367,2020-12-30,834,active
1368,2020-12-30,506,inactive
1369,2020-12-30,116,inactive
1370,2020-12-30,141,active
1371,2020-12-30,633,active
1372,2020-12-30,768,inactive
1373,2020-12-30,391,inactive
1374,2020-12-30,215,inactive
1375,2020-12-30,110,active
1376,2020-12-30,548,active
1377,2020-12-30,410,active
1378,2020-12-30,310,active
1379,2020-12-30,413,inactive
1380,2020-12-30,862,inactive
1381,2020-12-30,692,active
1382,2020-12-30,839,active
1383,2020-12-30,736,inactive
1384,2020-12-30,145,active
1385,2020-12-30,669,active
1386,2020-12-30,796,inactive
1387,2020-12-30,226,inactive
1388,2020-12-30,706,active
1389,2020-12-30,474,inactive
1390,2020-12-30,897,inactive
1391,2020-12-30,102,inactive
1392,2020-12-30,757,inactive
1393,2020-12-30,108,active
1394,2020-12-30,990,active
1395,2020-12-30,468,active
1396,2020-12-30,743,inactive
1397,2020-12-30,974,inactive
1398,2020-12-30,266,inactive
1399,2020-12-30,893,inactive
1400,2020-12-30,803,inactive
1401,2020-12-30,956,inactive
1402,2020-12-30,110,active
1403,2020-12-30,646,active
1404,2020-12-30,253,inactive
1405,2020-12-30,148,inactive
1406,2020-12-30,982,active
1407,2020-12-30,628,active
1408,2020-12-30,665,active
1409,2020-12-30,1032,inactive
1410,2020-12-30,130,inactive
1411,2020-12-30,343,active
1412,2020-12-30,509,active
1413,2020-12-30,801,inactive
1414,2020-12-30,810,inactive
1415,2020-12-30,273,inactive
1416,2020-12-30,797,inactive
1417,2020-12-30,478,inactive
1418,2020-12-30,306,inactive
1419,2020-12-30,682,active
1420,2020-12-30,533,active
1421,2020-12-30,802,active
1422,2020-12-30,283,inactive
1423,2020-12-30,198,active
1424,2020-12-30,278,active
1425,2020-12-30,882,active
1426,2020-12-30,109,inactive
1427,2020-12-30,561,inactive
1428,2020-12-30,452,active
1429,2020-12-30,660,inactive
1430,2020-12-30,919,inactive
1431,2020-12-30,547,active
1432,2020-12-30,352,inactive
1433,2020-12-30,653,inactive
1434,2020-12-30,372,active
1435,2020-12-30,961,inactive
1436,2020-12-30,311,active
1437,2020-12-30,823,inactive
1438,2020-12-30,655,active
1439,2020-12-30,424,active
1440,2020-12-30,250,inactive
1441,2020-12-30,450,active
1442,2020-12-30,463,inactive
1443,2020-12-30,290,active
1444,2020-12-30,353,active
1445,2020-12-30,177,inactive
1446,2020-12-30,570,inactive
1447,2020-12-30,374,inactive
1448,2020-12-30,410,inactive
1449,2020-12-30,380,active
1450,2020-12-30,442,active
1451,2020-12-30,233,inactive
1452,2020-12-30,631,inactive
1453,2020-12-30,546,inactive
1454,2020-12-30,711,inactive
1455,2020-12-30,757,active
1456,2020-12-30,424,active
1457,2020-12-30,654,active
1458,2020-12-30,897,inactive
1459,2020-12-30,919,inactive
1460,2020-12-30,892,active
1461,2020-12-30,560,active
1462,2020-12-30,630,active
1463,2020-12-30,798,inactive
1464,2020-12-30,895,active
1465,2020-12-30,780,inactive
1466,2020-12-30,848,inactive
1467,2020-12-30,724,inactive
1468,2020-12-30,947,inactive
1469,2020-12-30,213,active
1470,2020-12-30,508,active
1471,2020-12-30,701,active
1472,2020-12-30,418,inactive
1473,2020-12-30,852,inactive
1474,2020-12-30,760,inactive
1475,2020-12-30,973,active
1476,2020-12-30,340,inactive
1477,2020-12-30,751,inactive
1478,2020-12-30,298,inactive
1479,2020-12-30,668,active
1480,2020-12-30,741,active
1481,2020-12-30,630,inactive
1482,2020-12-30,695,inactive
1483,2020-12-30,881,active
1484,2020-12-30,453,inactive
1485,2020-12-30,621,inactive
1486,2020-12-30,135,active
1487,2020-12-30,889,active
1488,2020-12-30,360,active
1489,2020-12-30,833,active
1490,2020-12-30,272,active
1491,2020-12-30,446,active
1492,2020-12-30,564,inactive
1493,2020-12-30,376,inactive
1494,2020-12-30,974,active
1495,2020-12-30,713,active
1496,2020-12-30,305,active
1497,2020-12-30,294,inactive
1498,2020-12-30,857,inactive
1499,2020-12-30,406,active
1500,2020-12-30,698,active
1,2020-12-31,432,inactive
2,2020-12-31,673,inactive
3,2020-12-31,485,inactive
4,2020-12-31,949,active
5,2020-12-31,240,inactive
6,2020-12-31,192,inactive
7,2020-12-31,270,inactive
8,2020-12-31,566,inactive
9,2020-12-31,707,inactive
10,2020-12-31,350,active
11,2020-12-31,773,active
12,2020-12-31,488,inactive
13,2020-12-31,985,inactive
14,2020-12-31,706,active
15,2020-12-31,576,inactive
16,2020-12-31,465,inactive
17,2020-12-31,713,inactive
18,2020-12-31,936,inactive
19,2020-12-31,122,active
20,2020-12-31,183,inactive
21,2020-12-31,890,active
22,2020-12-31,216,inactive
23,2020-12-31,468,active
24,2020-12-31,178,inactive
25,2020-12-31,821,inactive
26,2020-12-31,886,inactive
27,2020-12-31,958,inactive
28,2020-12-31,277,active
29,2020-12-31,307,inactive
30,2020-12-31,373,inactive
31,2020-12-31,283,active
32,2020-12-31,118,active
33,2020-12-31,1001,active
34,2020-12-31,236,inactive
35,2020-12-31,828,inactive
36,2020-12-31,944,active
37,2020-12-31,373,inactive
38,2020-12-31,642,active
39,2020-12-31,1003,inactive
40,2020-12-31,826,inactive
41,2020-12-31,831,inactive
42,2020-12-31,362,inactive
43,2020-12-31,294,inactive
44,2020-12-31,659,inactive
45,2020-12-31,302,active
46,2020-12-31,345,inactive
47,2020-12-31,909,inactive
48,2020-12-31,158,inactive
49,2020-12-31,809,active
50,2020-12-31,885,active
51,2020-12-31,732,active
52,2020-12-31,753,active
53,2020-12-31,720,active
54,2020-12-31,487,active
55,2020-12-31,814,inactive
56,2020-12-31,274,active
57,2020-12-31,624,active
58,2020-12-31,105,inactive
59,2020-12-31,745,active
60,2020-12-31,550,active
61,2020-12-31,305,active
62,2020-12-31,560,active
63,2020-12-31,348,active
64,2020-12-31,807,active
65,2020-12-31,150,inactive
66,2020-12-31,959,active
67,2020-12-31,958,inactive
68,2020-12-31,736,inactive
69,2020-12-31,555,inactive
70,2020-12-31,494,inactive
71,2020-12-31,248,active
72,2020-12-31,337,active
73,2020-12-31,519,inactive
74,2020-12-31,257,inactive
75,2020-12-31,133,inactive
76,2020-12-31,795,inactive
77,2020-12-31,129,active
78,2020-12-31,935,active
79,2020-12-31,967,active
80,2020-12-31,674,inactive
81,2020-12-31,385,active
82,2020-12-31,355,active
83,2020-12-31,308,inactive
84,2020-12-31,835,active
85,2020-12-31,619,active
86,2020-12-31,1006,active
87,2020-12-31,533,inactive
88,2020-12-31,929,active
89,2020-12-31,509,inactive
90,2020-12-31,169,active
91,2020-12-31,875,inactive
92,2020-12-31,606,inactive
93,2020-12-31,473,active
94,2020-12-31,269,inactive
95,2020-12-31,517,active
96,2020-12-31,536,inactive
97,2020-12-31,768,inactive
98,2020-12-31,98,active
99,2020-12-31,337,active
100,2020-12-31,942,active
101,2020-12-31,833,inactive
102,2020-12-31,562,inactive
103,2020-12-31,604,active
104,2020-12-31,237,active
105,2020-12-31,476,active
106,2020-12-31,587,inactive
107,2020-12-31,706,active
108,2020-12-31,511,inactive
109,2020-12-31,648,active
110,2020-12-31,778,active
111,2020-12-31,182,inactive
112,2020-12-31,639,inactive
113,2020-12-31,736,active
114,2020-12-31,920,active
115,2020-12-31,364,inactive
116,2020-12-31,912,inactive
117,2020-12-31,103,active
118,2020-12-31,629,active
119,2020-12-31,326,inactive
120,2020-12-31,425,inactive
121,2020-12-31,922,active
122,2020-12-31,430,active
123,2020-12-31,913,inactive
124,2020-12-31,388,inactive
125,2020-12-31,402,active
126,2020-12-31,607,inactive
127,2020-12-31,672,inactive
128,2020-12-31,735,inactive
129,2020-12-31,529,active
130,2020-12-31,733,inactive
131,2020-12-31,914,inactive
132,2020-12-31,432,inactive
133,2020-12-31,962,active
134,2020-12-31,606,active
135,2020-12-31,206,active
136,2020-12-31,165,inactive
137,2020-12-31,978,inactive
138,2020-12-31,895,inactive
139,2020-12-31,980,active
140,2020-12-31,567,active
141,2020-12-31,403,inactive
142,2020-12-31,551,active
143,2020-12-31,671,active
144,2020-12-31,715,active
145,2020-12-31,827,active
146,2020-12-31,412,inactive
147,2020-12-31,255,active
148,2020-12-31,531,inactive
149,2020-12-31,611,inactive
150,2020-12-31,281,inactive
151,2020-12-31,664,inactive
152,2020-12-31,850,inactive
153,2020-12-31,814,active
154,2020-12-31,799,inactive
155,2020-12-31,796,active
156,2020-12-31,789,inactive
157,2020-12-31,431,active
158,2020-12-31,421,active
159,2020-12-31,752,active
160,2020-12-31,791,inactive
161,2020-12-31,721,active
162,2020-12-31,187,active
163,2020-12-31,197,active
164,2020-12-31,490,inactive
165,2020-12-31,798,inactive
166,2020-12-31,282,active
167,2020-12-31,496,active
168,2020-12-31,679,inactive
169,2020-12-31,192,active
170,2020-12-31,143,active
171,2020-12-31,330,inactive
172,2020-12-31,628,inactive
173,2020-12-31,462,inactive
174,2020-12-31,711,inactive
175,2020-12-31,304,active
176,2020-12-31,980,inactive
177,2020-12-31,437,inactive
178,2020-12-31,1001,active
179,2020-12-31,793,inactive
180,2020-12-31,555,active
181,2020-12-31,406,active
182,2020-12-31,930,inactive
183,2020-12-31,874,inactive
184,2020-12-31,832,inactive
185,2020-12-31,350,inactive
186,2020-12-31,447,inactive
187,2020-12-31,621,active
188,2020-12-31,997,inactive
189,2020-12-31,560,inactive
190,2020-12-31,580,active
191,2020-12-31,335,inactive
192,2020-12-31,694,inactive
193,2020-12-31,141,inactive
194,2020-12-31,240,active
195,2020-12-31,960,active
196,2020-12-31,803,inactive
197,2020-12-31,698,inactive
198,2020-12-31,561,active
199,2020-12-31,739,active
200,2020-12-31,449,active
201,2020-12-31,911,inactive
202,2020-12-31,996,inactive
203,2020-12-31,356,inactive
204,2020-12-31,142,active
205,2020-12-31,719,inactive
206,2020-12-31,227,inactive
207,2020-12-31,670,inactive
208,2020-12-31,796,inactive
209,2020-12-31,702,inactive
210,2020-12-31,839,active
211,2020-12-31,523,active
212,2020-12-31,900,inactive
213,2020-12-31,920,active
214,2020-12-31,695,active
215,2020-12-31,205,inactive
216,2020-12-31,571,active
217,2020-12-31,833,active
218,2020-12-31,210,inactive
219,2020-12-31,694,inactive
220,2020-12-31,455,inactive
221,2020-12-31,880,active
222,2020-12-31,997,inactive
223,2020-12-31,226,active
224,2020-12-31,662,inactive
225,2020-12-31,570,inactive
226,2020-12-31,120,active
227,2020-12-31,210,inactive
228,2020-12-31,438,inactive
229,2020-12-31,625,active
230,2020-12-31,983,active
231,2020-12-31,971,active
232,2020-12-31,131,active
233,2020-12-31,495,inactive
234,2020-12-31,358,active
235,2020-12-31,308,active
236,2020-12-31,917,active
237,2020-12-31,586,active
238,2020-12-31,559,inactive
239,2020-12-31,873,active
240,2020-12-31,933,active
241,2020-12-31,628,active
242,2020-12-31,1013,inactive
243,2020-12-31,632,inactive
244,2020-12-31,605,inactive
245,2020-12-31,260,active
246,2020-12-31,169,inactive
247,2020-12-31,582,active
248,2020-12-31,352,inactive
249,2020-12-31,916,active
250,2020-12-31,409,active
251,2020-12-31,570,active
252,2020-12-31,901,inactive
253,2020-12-31,607,inactive
254,2020-12-31,545,inactive
255,2020-12-31,101,active
256,2020-12-31,851,inactive
257,2020-12-31,739,inactive
258,2020-12-31,641,inactive
259,2020-12-31,800,active
260,2020-12-31,898,inactive
261,2020-12-31,926,active
262,2020-12-31,990,inactive
263,2020-12-31,930,inactive
264,2020-12-31,971,active
265,2020-12-31,698,inactive
266,2020-12-31,793,inactive
267,2020-12-31,390,active
268,2020-12-31,476,inactive
269,2020-12-31,145,active
270,2020-12-31,727,inactive
271,2020-12-31,441,active
272,2020-12-31,579,inactive
273,2020-12-31,537,active
274,2020-12-31,765,inactive
275,2020-12-31,501,active
276,2020-12-31,535,inactive
277,2020-12-31,417,active
278,2020-12-31,114,active
279,2020-12-31,398,active
280,2020-12-31,720,active
281,2020-12-31,983,inactive
282,2020-12-31,147,active
283,2020-12-31,453,inactive
284,2020-12-31,593,active
285,2020-12-31,991,inactive
286,2020-12-31,922,inactive
287,2020-12-31,959,inactive
288,2020-12-31,192,active
289,2020-12-31,674,active
290,2020-12-31,661,inactive
291,2020-12-31,144,active
292,2020-12-31,941,inactive
293,2020-12-31,239,inactive
294,2020-12-31,404,active
295,2020-12-31,725,inactive
296,2020-12-31,520,active
297,2020-12-31,585,active
298,2020-12-31,305,inactive
299,2020-12-31,803,inactive
300,2020-12-31,742,inactive
301,2020-12-31,592,inactive
302,2020-12-31,536,inactive
303,2020-12-31,277,inactive
304,2020-12-31,217,inactive
305,2020-12-31,669,active
306,2020-12-31,107,inactive
307,2020-12-31,911,inactive
308,2020-12-31,471,active
309,2020-12-31,550,active
310,2020-12-31,928,active
311,2020-12-31,548,active
312,2020-12-31,757,inactive
313,2020-12-31,341,active
314,2020-12-31,783,active
315,2020-12-31,358,inactive
316,2020-12-31,194,active
317,2020-12-31,338,inactive
318,2020-12-31,881,active
319,2020-12-31,109,inactive
320,2020-12-31,221,active
321,2020-12-31,289,inactive
322,2020-12-31,444,inactive
323,2020-12-31,392,active
324,2020-12-31,430,inactive
325,2020-12-31,928,active
326,2020-12-31,722,active
327,2020-12-31,1021,inactive
328,2020-12-31,747,active
329,2020-12-31,494,inactive
330,2020-12-31,932,inactive
331,2020-12-31,541,inactive
332,2020-12-31,383,active
333,2020-12-31,172,active
334,2020-12-31,782,active
335,2020-12-31,358,active
336,2020-12-31,921,inactive
337,2020-12-31,394,inactive
338,2020-12-31,883,active
339,2020-12-31,148,active
340,2020-12-31,506,inactive
341,2020-12-31,783,active
342,2020-12-31,141,active
343,2020-12-31,845,active
344,2020-12-31,837,inactive
345,2020-12-31,1016,active
346,2020-12-31,376,inactive
347,2020-12-31,518,active
348,2020-12-31,496,inactive
349,2020-12-31,841,active
350,2020-12-31,305,active
351,2020-12-31,941,inactive
352,2020-12-31,628,inactive
353,2020-12-31,757,active
354,2020-12-31,628,active
355,2020-12-31,593,active
356,2020-12-31,578,active
357,2020-12-31,351,active
358,2020-12-31,280,inactive
359,2020-12-31,460,inactive
360,2020-12-31,800,inactive
361,2020-12-31,746,active
362,2020-12-31,685,inactive
363,2020-12-31,238,active
364,2020-12-31,603,active
365,2020-12-31,569,inactive
366,2020-12-31,565,active
367,2020-12-31,816,inactive
368,2020-12-31,152,inactive
369,2020-12-31,947,active
370,2020-12-31,932,active
371,2020-12-31,694,inactive
372,2020-12-31,887,active
373,2020-12-31,640,inactive
374,2020-12-31,555,inactive
375,2020-12-31,348,active
376,2020-12-31,914,active
377,2020-12-31,334,active
378,2020-12-31,417,inactive
379,2020-12-31,647,active
380,2020-12-31,270,active
381,2020-12-31,220,inactive
382,2020-12-31,196,inactive
383,2020-12-31,474,inactive
384,2020-12-31,105,active
385,2020-12-31,356,inactive
386,2020-12-31,543,active
387,2020-12-31,513,active
388,2020-12-31,499,active
389,2020-12-31,262,inactive
390,2020-12-31,917,inactive
391,2020-12-31,450,inactive
392,2020-12-31,773,active
393,2020-12-31,795,active
394,2020-12-31,653,inactive
395,2020-12-31,454,inactive
396,2020-12-31,332,inactive
397,2020-12-31,365,active
398,2020-12-31,160,inactive
399,2020-12-31,219,active
400,2020-12-31,374,inactive
401,2020-12-31,234,inactive
402,2020-12-31,369,inactive
403,2020-12-31,629,inactive
404,2020-12-31,477,active
405,2020-12-31,594,inactive
406,2020-12-31,352,inactive
407,2020-12-31,703,active
408,2020-12-31,572,active
409,2020-12-31,622,active
410,2020-12-31,196,active
411,2020-12-31,954,inactive
412,2020-12-31,940,inactive
413,2020-12-31,677,active
414,2020-12-31,948,inactive
415,2020-12-31,632,inactive
416,2020-12-31,417,active
417,2020-12-31,181,active
418,2020-12-31,637,active
419,2020-12-31,337,active
420,2020-12-31,438,active
421,2020-12-31,150,active
422,2020-12-31,489,active
423,2020-12-31,675,active
424,2020-12-31,999,active
425,2020-12-31,747,active
426,2020-12-31,417,active
427,2020-12-31,272,active
428,2020-12-31,684,active
429,2020-12-31,818,active
430,2020-12-31,548,inactive
431,2020-12-31,302,inactive
432,2020-12-31,228,inactive
433,2020-12-31,755,inactive
434,2020-12-31,764,inactive
435,2020-12-31,97,inactive
436,2020-12-31,120,inactive
437,2020-12-31,656,active
438,2020-12-31,777,active
439,2020-12-31,869,active
440,2020-12-31,322,active
441,2020-12-31,934,inactive
442,2020-12-31,935,inactive
443,2020-12-31,303,inactive
444,2020-12-31,654,active
445,2020-12-31,495,inactive
446,2020-12-31,254,active
447,2020-12-31,207,active
448,2020-12-31,302,inactive
449,2020-12-31,701,active
450,2020-12-31,139,active
451,2020-12-31,695,active
452,2020-12-31,921,active
453,2020-12-31,490,inactive
454,2020-12-31,661,inactive
455,2020-12-31,356,inactive
456,2020-12-31,242,active
457,2020-12-31,343,inactive
458,2020-12-31,496,active
459,2020-12-31,871,active
460,2020-12-31,501,active
461,2020-12-31,967,inactive
462,2020-12-31,513,active
463,2020-12-31,252,inactive
464,2020-12-31,745,active
465,2020-12-31,307,active
466,2020-12-31,923,inactive
467,2020-12-31,671,inactive
468,2020-12-31,590,active
469,2020-12-31,909,active
470,2020-12-31,556,inactive
471,2020-12-31,282,inactive
472,2020-12-31,601,active
473,2020-12-31,254,inactive
474,2020-12-31,199,active
475,2020-12-31,457,active
476,2020-12-31,759,inactive
477,2020-12-31,769,inactive
478,2020-12-31,855,active
479,2020-12-31,763,active
480,2020-12-31,550,inactive
481,2020-12-31,313,inactive
482,2020-12-31,126,active
483,2020-12-31,914,inactive
484,2020-12-31,217,active
485,2020-12-31,318,active
486,2020-12-31,306,inactive
487,2020-12-31,361,active
488,2020-12-31,640,inactive
489,2020-12-31,827,active
490,2020-12-31,608,inactive
491,2020-12-31,174,inactive
492,2020-12-31,275,inactive
493,2020-12-31,734,active
494,2020-12-31,338,active
495,2020-12-31,750,inactive
496,2020-12-31,275,inactive
497,2020-12-31,165,active
498,2020-12-31,296,inactive
499,2020-12-31,615,inactive
500,2020-12-31,856,active
501,2020-12-31,564,active
502,2020-12-31,948,active
503,2020-12-31,819,inactive
504,2020-12-31,275,inactive
505,2020-12-31,608,active
506,2020-12-31,877,inactive
507,2020-12-31,862,active
508,2020-12-31,663,inactive
509,2020-12-31,809,active
510,2020-12-31,102,active
511,2020-12-31,781,active
512,2020-12-31,783,active
513,2020-12-31,579,inactive
514,2020-12-31,561,active
515,2020-12-31,558,active
516,2020-12-31,441,active
517,2020-12-31,217,inactive
518,2020-12-31,119,active
519,2020-12-31,940,inactive
520,2020-12-31,302,inactive
521,2020-12-31,227,active
522,2020-12-31,870,inactive
523,2020-12-31,220,inactive
524,2020-12-31,646,inactive
525,2020-12-31,649,active
526,2020-12-31,366,active
527,2020-12-31,284,active
528,2020-12-31,435,inactive
529,2020-12-31,545,inactive
530,2020-12-31,847,active
531,2020-12-31,923,active
532,2020-12-31,529,inactive
533,2020-12-31,724,inactive
534,2020-12-31,954,active
535,2020-12-31,1008,inactive
536,2020-12-31,489,active
537,2020-12-31,392,active
